,0
4520,1.3145971771858516e-07
4521,2.645628545557302e-07
4522,3.327555316773483e-07
4523,1.9372764916678962e-07
4524,1.1400675079861141e-07
4525,3.478717643226935e-07
4526,2.7240741695771383e-07
4527,2.552385680022652e-07
4528,1.668757248797738e-07
4529,1.10672627715431e-07
4530,9.26697262699935e-08
4531,2.464754459547064e-07
4532,1.271104786650145e-07
4533,3.961751884248876e-07
4534,8.073197190908637e-08
4535,4.907079209976572e-07
4536,4.4324172915654473e-07
4537,1.0285801552404128e-07
4538,4.70971303103675e-07
4539,3.341680809463676e-07
4540,6.303131608935194e-08
4541,2.4063685612637763e-07
4542,9.828091669887196e-08
4543,2.529537170955943e-07
4544,2.750031873695825e-07
4545,6.386352393875509e-07
4546,6.475579274669409e-07
4547,1.119816988480238e-07
4548,1.2093631085898456e-07
4549,2.6754475343836153e-07
4550,1.1671984510254248e-07
4551,6.236765387391133e-07
4552,8.689190594745379e-08
4553,1.521976208574332e-07
4554,4.530897401901147e-07
4555,1.1945375975008384e-07
4556,2.242592520662607e-07
4557,3.402632680266445e-07
4558,1.8896123651170912e-07
4559,1.0952633814234867e-07
4560,2.879807295262107e-07
4561,3.6881367045241735e-07
4562,4.3151812743133207e-07
4563,5.704500238849409e-07
4564,6.118217116787209e-08
4565,5.768536564908298e-07
4566,5.138488157099626e-07
4567,1.24581777139575e-07
4568,2.082664815516292e-07
4569,6.21431334250232e-08
4570,7.604939863040895e-07
4571,1.5324345714546693e-07
4572,3.815161081013719e-07
4573,9.349378783121093e-07
4574,6.437099770605208e-07
4575,1.2614371300226921e-07
4576,1.5642009965021262e-07
4577,1.0763054995048677e-07
4578,5.132876496680799e-07
4579,3.648370211381753e-07
4580,2.2486527486235735e-07
4581,6.340088785368167e-07
4582,1.4823041230130215e-07
4583,1.2315568826214322e-07
4584,2.467265267394589e-07
4585,1.1461749899042904e-07
4586,9.842866375767745e-08
4587,4.4666108564275197e-07
4588,1.393153836115294e-07
4589,9.087250632833256e-07
4590,5.132621629191558e-07
4591,3.0117176598267975e-07
4592,1.7186968907578197e-07
4593,2.818467500904494e-07
4594,1.7851446521019914e-07
4595,1.326417236998968e-07
4596,4.389556409006686e-07
4597,2.1254054535132032e-07
4598,7.982297744066924e-08
4599,2.9102725262865453e-07
4600,2.4656842931159704e-07
4601,4.4101533732572905e-07
4602,3.185390299127629e-07
4603,1.6448385160341422e-07
4604,2.849012902797129e-07
4605,1.3957638859491778e-07
4606,2.0965347543069527e-07
4607,1.468092797288677e-07
4608,1.342497577044879e-07
4609,7.536389474261894e-08
4610,5.086852183656823e-07
4611,5.020228909039269e-07
4612,3.384123371305542e-07
4613,1.7485104862321256e-07
4614,2.1942160834923377e-07
4615,6.07113188279562e-08
4616,1.5770288595872607e-07
4617,8.348448804936015e-08
4618,4.2183602491456286e-07
4619,2.0394132426011275e-07
4620,2.8640140855392603e-07
4621,1.7351041093310354e-07
4622,8.18085087412328e-08
4623,5.987720582727296e-08
4624,6.712988937232228e-07
4625,2.0719545829987734e-07
4626,5.0862115693668576e-08
4627,2.222758276951269e-07
4628,6.826814813985277e-08
4629,5.9203646614122774e-08
4630,7.539960973400299e-08
4631,2.046771684813001e-07
4632,6.307653186799345e-07
4633,3.769353782641999e-07
4634,1.4577298958257595e-07
4635,4.964983092689792e-07
4636,3.528316694646355e-07
4637,2.641183960016277e-07
4638,1.1177548438247109e-07
4639,3.0390932352590577e-07
4640,1.023320299427333e-07
4641,3.029745846451629e-07
4642,2.946530144297701e-07
4643,1.569639252686986e-07
4644,3.9461133591120685e-07
4645,4.321736460838193e-07
4646,5.077035345798812e-07
4647,1.4040888476848303e-07
4648,4.7669295428159815e-08
4649,1.0855589096541349e-07
4650,1.5839375442421077e-07
4651,9.745278609621831e-08
4652,8.441394261028379e-08
4653,2.2718428992577567e-07
4654,3.905417823997273e-07
4655,4.600122369053547e-07
4656,4.93182528809244e-07
4657,1.4364323373440404e-07
4658,4.3272275706074674e-07
4659,7.465081889685932e-08
4660,5.938029616310009e-08
4661,4.325241251799219e-07
4662,2.6931263138089995e-07
4663,1.2259710575259294e-07
4664,8.369798248504656e-08
4665,9.385618985743535e-08
4666,1.048257682096549e-07
4667,6.339696312919252e-07
4668,2.6179821265774454e-07
4669,6.604433881837979e-07
4670,2.989154620921752e-07
4671,1.7707381432559407e-07
4672,2.5528435998925304e-07
4673,1.3122489523989665e-07
4674,3.9470042873866265e-08
4675,1.7243840438121836e-07
4676,3.725966043767583e-07
4677,1.4858187780626976e-07
4678,1.2640624498849932e-07
4679,2.3834666406538373e-07
4680,8.562064457476061e-08
4681,1.9399990484426695e-07
4682,1.7259954643661443e-07
4683,4.6083148872521275e-07
4684,1.4577457261173146e-07
4685,4.1954113711014595e-07
4686,1.4058489007660127e-07
4687,9.350336354712717e-08
4688,2.3058457242387446e-07
4689,2.424247249768912e-07
4690,6.736926179562085e-08
4691,3.594684517813315e-07
4692,2.9788154003713995e-07
4693,2.1060024351000592e-07
4694,1.4138745374582354e-07
4695,3.5329551632116944e-07
4696,3.476379144428811e-07
4697,6.394199149564366e-08
4698,3.4617995596980205e-07
4699,4.3167848497316464e-07
4700,5.160136216913909e-07
4701,5.729989343666873e-08
4702,3.7667926265913645e-07
4703,6.169087644177666e-07
4704,1.2905386546484718e-07
4705,7.767768369506816e-07
4706,5.4570119091244645e-08
4707,1.2244013232045552e-07
4708,3.6497235598223675e-07
4709,3.80876924439643e-07
4710,4.599239344223871e-07
4711,5.894682494162262e-07
4712,3.5897837118140473e-07
4713,1.488328574588256e-07
4714,3.341156669094224e-07
4715,2.3163565591529127e-07
4716,2.9279473310583283e-07
4717,5.262570886114592e-07
4718,7.896350193463406e-08
4719,3.419258720971014e-08
4720,1.1057883015763284e-07
4721,3.7441080817566235e-07
4722,7.189031247525062e-08
4723,1.624528569604588e-07
4724,3.6722772286452326e-07
4725,3.06183194784214e-07
4726,5.533833746050648e-07
4727,7.451708909683267e-08
4728,2.712462562045034e-07
4729,3.0199000824953347e-07
4730,2.2502903607197432e-07
4731,1.3129620947958675e-07
4732,5.8924553936807143e-08
4733,1.6367753213370644e-07
4734,1.3005007056518495e-07
4735,4.8929229596223776e-08
4736,3.926748287651307e-07
4737,7.854307933767234e-07
4738,1.4732429086309682e-07
4739,2.2952418023657331e-07
4740,3.411138925908793e-07
4741,1.2524655547517281e-07
4742,4.62960839909923e-07
4743,1.7998858210492065e-07
4744,1.0359550539933743e-07
4745,2.2262592606764322e-07
4746,2.7007282911936095e-07
4747,9.730558503253593e-08
4748,1.6935376691875495e-07
4749,2.2273356853220455e-07
4750,5.932770400661786e-08
4751,1.2188976653913085e-07
4752,6.695383937479768e-08
4753,1.1843968311256452e-07
4754,2.693359775104319e-07
4755,2.934645482291096e-07
4756,1.7885047420448986e-07
4757,9.5298016041658e-08
4758,8.680635013082221e-07
4759,1.0250173009637407e-07
4760,3.797946910201899e-07
4761,1.5819145795103984e-07
4762,1.5883464184552372e-07
4763,1.1707111745636387e-07
4764,5.564265248976836e-07
4765,3.513359240141418e-07
4766,1.2677893747846565e-07
4767,3.325961618842017e-07
4768,6.947428875747444e-07
4769,4.10512311184909e-07
4770,8.323890510874885e-08
4771,3.383766331625854e-07
4772,5.06186953172289e-08
4773,3.3035460635230644e-07
4774,1.3879136677077713e-07
4775,6.381293908383709e-08
4776,4.842973689180092e-08
4777,1.9231601960532185e-07
4778,2.1411183097713493e-07
4779,1.3670806870107352e-07
4780,3.860572136981701e-07
4781,2.1210332438594224e-07
4782,8.871926497196744e-08
4783,3.1322386323496607e-07
4784,3.5635440637247695e-07
4785,2.0602283139252432e-07
4786,2.551746356269294e-07
4787,4.667455109138895e-07
4788,7.634622868635875e-08
4789,3.501301955755661e-07
4790,1.2310338207114555e-07
4791,7.804475655407728e-08
4792,2.3648601051091106e-07
4793,8.737713607353197e-08
4794,2.1289062214219156e-07
4795,2.0000068713455322e-07
4796,5.226361863583478e-08
4797,1.8084293126953667e-07
4798,1.3790419042047575e-07
4799,2.117435394960703e-07
4800,1.259187115885697e-07
4801,1.220637298279039e-07
4802,5.607334278194096e-07
4803,3.172226656993384e-07
4804,5.491166863194194e-07
4805,1.2623530426703207e-07
4806,1.096069434612552e-07
4807,1.5142348523051163e-07
4808,6.273143126661733e-08
4809,3.0276832613971297e-07
4810,1.4061365203681756e-07
4811,1.1840790192959536e-07
4812,3.038125247415503e-07
4813,2.5658637867164333e-07
4814,3.125954868886077e-07
4815,1.0285231863816276e-07
4816,8.134782354751376e-07
4817,6.967118823474761e-08
4818,2.0780220441788947e-07
4819,5.085904514235666e-07
4820,4.05610482310736e-07
4821,1.0312278085515499e-07
4822,9.034651584932493e-08
4823,9.354756750700554e-08
4824,2.5933107880228465e-07
4825,1.2524876277421074e-07
4826,3.1395233262274277e-07
4827,3.1312416590325276e-08
4828,5.480491821098833e-07
4829,2.0780436837408684e-07
4830,2.2838300590307403e-07
4831,1.6219694720013234e-07
4832,3.1739457615657196e-07
4833,6.743061092356755e-07
4834,5.3237381009210293e-08
4835,6.306919071895466e-07
4836,1.533046620268908e-07
4837,1.2671567539936997e-07
4838,2.4578298024118165e-07
4839,4.916705803585195e-07
4840,9.688848146849037e-08
4841,1.970045779332717e-07
4842,3.888392541003091e-07
4843,9.13997906568847e-08
4844,1.165802085259514e-07
4845,1.2147664859799773e-07
4846,1.980024630262435e-07
4847,1.2308037005347944e-07
4848,1.1535815985844951e-07
4849,1.4334214978504996e-07
4850,5.356020359583435e-07
4851,6.516397291359018e-07
4852,7.987163454327823e-08
4853,3.3861683088702125e-07
4854,1.8239733875293457e-07
4855,4.09162844774304e-07
4856,7.025372115045676e-08
4857,1.0768579146013342e-07
4858,5.463789050785682e-07
4859,3.4166355326120927e-07
4860,9.070335570283172e-07
4861,3.5855974090570884e-07
4862,1.7692920741899302e-07
4863,8.02446697385839e-08
4864,1.5959075130957327e-07
4865,6.051603072066802e-07
4866,2.113405330548745e-07
4867,4.975264095381136e-07
4868,2.1772964164964862e-07
4869,1.1423561351281122e-07
4870,1.198886613704159e-07
4871,4.6869988920366757e-07
4872,1.8001699557143913e-07
4873,6.536121518474168e-08
4874,2.084186305751361e-07
4875,4.596967393621962e-07
4876,2.4041698923568714e-07
4877,4.468480821920408e-07
4878,3.128573211415986e-07
4879,1.3040024680712766e-07
4880,7.564338102980986e-08
4881,3.0796306045984243e-07
4882,1.220976744718281e-07
4883,1.9260741128780087e-07
4884,1.339011834682449e-07
4885,2.1676488340766803e-07
4886,6.306571293978903e-08
4887,3.01559096414233e-07
4888,4.0624176730106136e-07
4889,1.7142194550438742e-07
4890,3.326260637019236e-07
4891,1.1651936906975907e-07
4892,1.2526504164873872e-07
4893,8.209924919037082e-08
4894,9.188729891430378e-08
4895,3.9286361665923163e-07
4896,9.531879909023186e-08
4897,1.5180089339663136e-07
4898,3.062143354315054e-07
4899,3.6384280412024296e-07
4900,1.1439008199537908e-07
4901,9.582649579573075e-08
4902,3.3247649186386307e-07
4903,8.422522285363319e-08
4904,6.73702649378526e-07
4905,1.3831716214313055e-07
4906,1.4339932432138943e-07
4907,1.0975047815364239e-07
4908,1.0971142858555394e-07
4909,8.62798347764165e-08
4910,5.024090803888556e-08
4911,8.990227236545729e-08
4912,1.6523649944605215e-07
4913,8.860872822903588e-08
4914,4.328273911980372e-07
4915,1.1830492302471573e-07
4916,1.3946709425125621e-07
4917,8.723729662591738e-08
4918,2.2642285683313904e-07
4919,2.160643391650528e-07
4920,6.966738316004837e-07
4921,4.410047211579573e-07
4922,6.454363253985628e-08
4923,5.111979964453363e-07
4924,2.1354205944904996e-07
4925,1.3400852975831385e-07
4926,3.938545415045275e-07
4927,1.1213581373093864e-07
4928,2.3445062728326172e-07
4929,2.338026869792982e-07
4930,1.7635365351448684e-07
4931,1.6033284743297506e-07
4932,2.4518437939872655e-07
4933,4.696991506524929e-07
4934,2.2868414871406944e-07
4935,2.86438373470716e-07
4936,7.221925682013491e-07
4937,1.5560714709670557e-07
4938,4.61097402684747e-07
4939,1.3480240088726263e-07
4940,1.2335632173259412e-07
4941,1.3494779807215236e-07
4942,2.4353548934671755e-07
4943,1.0854554592664673e-07
4944,4.534327189331942e-07
4945,1.1818360752429473e-07
4946,1.8863726759285124e-07
4947,9.112571140640065e-08
4948,6.339856952948045e-07
4949,7.598838491505063e-08
4950,1.4688392117702757e-07
4951,2.4886032892326066e-07
4952,2.5782399604403015e-07
4953,1.8541607707757762e-07
4954,3.11981003769362e-07
4955,4.429074648338774e-07
4956,4.010891132855562e-07
4957,6.264848292964642e-08
4958,2.921258102687227e-08
4959,4.080224386443059e-07
4960,3.362384803661713e-07
4961,3.785596929030666e-07
4962,9.130283368911352e-08
4963,4.4206200630582373e-07
4964,1.3436251521202183e-07
4965,4.338800484204784e-07
4966,6.090027602175119e-08
4967,1.2599241423636912e-07
4968,7.68063319603171e-08
4969,1.094624262004782e-07
4970,1.9835622747295083e-07
4971,5.580526677449121e-08
4972,6.767973326114595e-07
4973,2.0354276398150563e-08
4974,8.002748108534341e-07
4975,3.952536501832603e-08
4976,3.4364383056490856e-07
4977,1.3916934001241222e-07
4978,6.889606303223239e-07
4979,4.009878915540202e-08
4980,3.6004251473336086e-07
4981,4.7129625076393165e-07
4982,9.649718048651199e-08
4983,8.584394563683742e-08
4984,1.8556028132916538e-07
4985,1.4456270787579437e-07
4986,3.903352449991182e-07
4987,2.2453247798916637e-07
4988,6.791657675567557e-07
4989,1.661576101982253e-07
4990,1.4622972697215276e-06
4991,5.977114315867618e-08
4992,1.1460557074288322e-07
4993,1.830102940921018e-07
4994,4.7238676240010884e-07
4995,1.4516227681241774e-07
4996,1.5044606544077365e-07
4997,1.3490278858843657e-07
4998,3.4810456587573994e-07
4999,1.1211377376163285e-07
5000,1.9122008331392653e-07
5001,2.4585293783375937e-07
5002,2.407100304798771e-07
5003,2.997581711228281e-07
5004,3.3727799242453755e-07
5005,3.210178698529298e-07
5006,5.162731374144959e-07
5007,7.777477878354802e-07
5008,1.7429319790725967e-07
5009,2.4113355632401575e-07
5010,2.212795897625815e-07
5011,3.8203943905697866e-07
5012,6.459443520607443e-08
5013,2.779964276760397e-07
5014,1.1386797825021869e-07
5015,2.3671075746143682e-07
5016,8.0956386628585e-08
5017,7.059321475040897e-08
5018,1.613715440318973e-07
5019,1.6538049635146215e-07
5020,1.1470367118033546e-07
5021,5.705462994696401e-07
5022,5.92831987783857e-08
5023,1.7606113156465871e-07
5024,6.904141753265298e-08
5025,9.909440335252155e-08
5026,6.357026691630108e-08
5027,2.416285950477032e-07
5028,1.3151321876316246e-07
5029,1.5148284695220046e-07
5030,6.227645961081585e-07
5031,1.5803081766722531e-07
5032,9.622981380504867e-08
5033,6.353418540395745e-08
5034,2.9098952517621516e-08
5035,4.2345947435410573e-07
5036,4.947701442215287e-07
5037,9.826527267253669e-08
5038,4.673039869624596e-08
5039,8.203331668617255e-08
5040,9.741734523871423e-08
5041,2.3287348643640775e-07
5042,1.7693730675895363e-07
5043,3.1986606716157836e-07
5044,1.5315517781779007e-07
5045,4.502180781943344e-07
5046,2.1441787598125448e-07
5047,3.4529844749062883e-07
5048,1.7841976477698038e-07
5049,1.2325965037801218e-07
5050,2.1514243359588632e-07
5051,1.0345794171571489e-07
5052,4.984719755916514e-07
5053,1.5789550793904533e-07
5054,5.410935966355244e-07
5055,4.38562859960324e-07
5056,9.346608858445966e-08
5057,4.966597151999904e-07
5058,4.854932325168983e-08
5059,1.8855804942356598e-07
5060,2.1648967948829745e-07
5061,3.45174265437152e-07
5062,4.627493067190989e-07
5063,2.9268897403727505e-07
5064,2.3065084349937116e-07
5065,1.571696055417438e-07
5066,2.684468543893253e-07
5067,2.1621892383284096e-07
5068,1.63215348034764e-07
5069,3.637767434891103e-07
5070,4.712700805998593e-07
5071,3.722812094643629e-07
5072,1.7028974529228081e-07
5073,1.0515322804214518e-07
5074,4.7083188114007663e-07
5075,3.0445367593155915e-07
5076,8.913453963017277e-08
5077,8.203837776319585e-08
5078,8.978918702803294e-08
5079,7.679013984049453e-08
5080,4.3260864935730357e-07
5081,3.7409620832578883e-07
5082,1.6098530731232557e-07
5083,1.5704427470807778e-07
5084,1.6574098989954715e-07
5085,3.4106715183517053e-07
5086,2.050054115411456e-07
5087,1.6704132434959165e-07
5088,4.3817130125500326e-07
5089,1.2619284558668728e-07
5090,2.0932895369562607e-07
5091,3.75513995540399e-07
5092,1.1837541900318523e-07
5093,2.39257138153979e-07
5094,3.9918251139005445e-07
5095,7.187075041763576e-08
5096,3.3902019642425e-08
5097,7.044647968092641e-08
5098,3.719111103559576e-07
5099,1.4687600228091128e-07
5100,1.3922342445981915e-07
5101,1.8326606437471844e-07
5102,8.605955891553842e-08
5103,1.8958176278228966e-07
5104,1.4992259961991937e-07
5105,4.959604011185856e-07
5106,4.234020926543725e-07
5107,4.1644440031620647e-07
5108,4.56819969401071e-07
5109,5.877307847727748e-07
5110,3.421476649462164e-07
5111,2.3133881271614734e-07
5112,8.527617957057835e-08
5113,8.204287753525812e-08
5114,1.610413690706426e-07
5115,3.354478833787037e-07
5116,1.5854019717833076e-07
5117,7.20551590584907e-07
5118,3.1451089437944724e-07
5119,2.609015447234153e-07
5120,1.1276423985649668e-07
5121,6.18738550378741e-07
5122,9.398961579653057e-08
5123,2.6060742819065535e-07
5124,1.0246236123908478e-07
5125,1.3224394346183308e-07
5126,2.6485103402862726e-07
5127,4.144680350802332e-07
5128,1.7024305083042125e-07
5129,1.2072322542306557e-07
5130,2.4677302988352853e-07
5131,1.7822449043027254e-07
5132,2.0081995319124565e-07
5133,4.406101262577596e-07
5134,4.2359598784595564e-07
5135,1.505474006848445e-07
5136,3.063371580334721e-07
5137,8.703497638880499e-07
5138,5.857329045717282e-08
5139,1.7185733235724177e-07
5140,2.208876577507801e-07
5141,1.6686645341191872e-07
5142,1.711390073021108e-07
5143,3.881295464029757e-07
5144,7.537460000051297e-08
5145,2.2169348759105844e-07
5146,4.330773821792155e-07
5147,8.268544776181398e-08
5148,1.7126325823466923e-07
5149,1.509402360747801e-07
5150,3.650001869584535e-07
5151,1.327808711783318e-07
5152,2.3407830235351844e-07
5153,2.913802480792099e-07
5154,5.592013205196863e-07
5155,1.8208061781639263e-07
5156,9.694616224148399e-08
5157,2.2344512731772165e-07
5158,6.544376680350542e-08
5159,6.784827319187105e-08
5160,1.3389353192065108e-07
5161,4.2263718461216146e-08
5162,3.3396568972203253e-07
5163,5.792522244650325e-07
5164,4.617779662957286e-08
5165,1.5718551962224381e-07
5166,9.044389258455597e-07
5167,3.202880605767241e-07
5168,5.935110006450235e-07
5169,3.7973544707733044e-07
5170,3.758716006143085e-07
5171,1.2795700250983436e-07
5172,8.414714863077932e-08
5173,1.6354793406175596e-07
5174,5.7038444864080564e-08
5175,2.503824240417579e-07
5176,2.2345388276287187e-07
5177,6.164904439551404e-07
5178,1.9839145739213547e-07
5179,6.347317498676364e-07
5180,1.2882252792259598e-07
5181,3.08444495806573e-07
5182,3.68236355889085e-08
5183,1.0941047795162518e-07
5184,1.8593218033966036e-07
5185,1.3977868509562946e-07
5186,1.9470566136226e-07
5187,1.9317634605749606e-07
5188,1.4728544723669853e-07
5189,4.0016306453640225e-07
5190,7.609662898646343e-07
5191,8.298798534247065e-08
5192,8.745302103751429e-08
5193,2.0020395159035144e-07
5194,2.6178337420198815e-07
5195,9.2608308219084e-08
5196,4.36930205850098e-07
5197,3.5212094184740917e-07
5198,1.5038382363260637e-07
5199,8.830923868410035e-08
5200,3.35142758886482e-08
5201,4.586272353879255e-07
5202,3.7723877878654635e-07
5203,1.8706895763077365e-07
5204,1.4928980116662282e-07
5205,4.0820759261735756e-07
5206,4.397131151087925e-07
5207,5.242805361364232e-08
5208,1.3407592900304193e-07
5209,1.8774934772323298e-07
5210,2.629077579086755e-07
5211,1.0984776657936775e-07
5212,2.3382082623501066e-07
5213,6.408304103562116e-07
5214,1.8527757595167184e-07
5215,1.7560759084193398e-07
5216,1.0079047579840482e-07
5217,3.3390022510033006e-07
5218,2.167080699582872e-07
5219,5.578306255172771e-07
5220,1.535381176705294e-07
5221,8.45996271928485e-08
5222,3.317633848401646e-07
5223,3.527701125952227e-07
5224,3.6824739786686645e-07
5225,6.075143003494057e-07
5226,1.9822526376697514e-07
5227,5.356543580640764e-08
5228,5.766733428320613e-07
5229,1.5273926518487983e-07
5230,1.3431006027010724e-07
5231,4.3897407474290457e-07
5232,3.4132505683174656e-07
5233,1.1846653110948641e-07
5234,1.1238376756244993e-07
5235,7.360549428830027e-08
5236,2.7226955267981695e-07
5237,4.7007559369565835e-07
5238,1.2604625014928204e-07
5239,3.184598642490863e-07
5240,1.4733947546670049e-07
5241,3.764426965709746e-07
5242,6.609176855974403e-07
5243,1.1219566566106649e-07
5244,2.6977675021867557e-07
5245,1.5715007011568325e-07
5246,1.0418407457547251e-07
5247,9.260384167516175e-08
5248,1.864750164780036e-07
5249,1.2791388082004206e-07
5250,7.150279955966204e-08
5251,3.876299833354725e-07
5252,3.256925121311072e-07
5253,3.1395555018958603e-07
5254,1.591997951370241e-07
5255,2.9719261048779523e-07
5256,1.3705707912104715e-07
5257,3.1088757356777946e-07
5258,4.291534747066852e-07
5259,1.63115122658944e-07
5260,3.4650000229472177e-07
5261,2.0100517111073895e-07
5262,3.41827531939029e-07
5263,2.280180970413362e-07
5264,8.48674356147209e-08
5265,7.908144557621185e-08
5266,1.126813634428218e-07
5267,3.531498359534414e-07
5268,1.1025347622758118e-07
5269,9.8368985904127e-08
5270,2.437074749549803e-07
5271,4.776719764623935e-07
5272,3.2452989713724115e-07
5273,9.802669635184694e-07
5274,4.217487649676121e-07
5275,6.571238908379739e-07
5276,1.9874022071301756e-07
5277,1.4377279399284908e-07
5278,1.8596130687648606e-07
5279,2.6236176731954745e-07
5280,1.348350969475446e-07
5281,1.8674367263584357e-07
5282,3.046457083538528e-07
5283,1.978089198491563e-07
5284,1.1604432999042932e-07
5285,2.8985902019785485e-07
5286,1.4654745400318233e-07
5287,1.0327719052348233e-07
5288,1.2434806300381116e-07
5289,1.4303186561667029e-07
5290,4.5546884647645967e-07
5291,3.796285938334501e-07
5292,4.804999274022985e-07
5293,3.7165149798324854e-08
5294,3.931004324412806e-07
5295,3.8916278742446454e-07
5296,1.3026337264098986e-07
5297,1.11932172077933e-07
5298,1.7555524838494054e-07
5299,1.0653399048558171e-07
5300,1.753630169284121e-07
5301,3.5218338888614906e-07
5302,1.5891706296060435e-07
5303,1.1740901234165486e-07
5304,1.422444853331545e-07
5305,1.242005143459781e-07
5306,1.4989495790988717e-07
5307,1.374529013496799e-07
5308,4.7299584189362963e-08
5309,4.008580103650855e-07
5310,3.3372594589665205e-07
5311,1.8650967019514254e-07
5312,1.049232665684413e-07
5313,9.445220755239903e-07
5314,2.2614935806157826e-07
5315,7.038488351738583e-08
5316,3.1725689949539675e-07
5317,4.4872087008583323e-07
5318,9.677800746678406e-08
5319,8.51220035073001e-08
5320,3.708028695462189e-07
5321,3.5703211511028333e-07
5322,1.3826609819700426e-07
5323,1.859514918718709e-07
5324,3.1073913881270475e-07
5325,7.146054374149172e-08
5326,7.411141962594073e-08
5327,9.163463970742834e-08
5328,1.4530196767461875e-07
5329,2.2416369024997889e-07
5330,8.715010176741346e-07
5331,2.2994211730229667e-07
5332,6.769377922410472e-08
5333,1.725186006588859e-07
5334,1.0030571850786934e-06
5335,3.5102328564843425e-07
5336,7.231905481121588e-08
5337,2.6290348800500454e-07
5338,3.0676684538682304e-07
5339,4.004259487985242e-08
5340,1.9261474061604862e-07
5341,3.903791921508875e-07
5342,1.1070085739494092e-06
5343,1.9912974123683994e-07
5344,3.856621287937466e-07
5345,2.998709902839945e-07
5346,4.95890214763364e-07
5347,1.120980953329341e-07
5348,2.966776186069224e-07
5349,2.124674755586621e-07
5350,1.1478656027264704e-07
5351,5.192822851222681e-07
5352,1.3064242323354007e-07
5353,2.907008702957271e-07
5354,1.3826638316870232e-07
5355,3.3468225357237965e-07
5356,2.1745974381469176e-07
5357,1.2603300302141179e-08
5358,3.815931611034757e-07
5359,8.334871141556774e-08
5360,2.4230966187697153e-07
5361,1.188631591826809e-07
5362,2.2396807581735693e-07
5363,7.862163204922797e-08
5364,3.717619372608156e-08
5365,1.8581227509900962e-07
5366,1.9843054519969853e-07
5367,1.851225504586556e-07
5368,5.286620280913408e-07
5369,1.319684510778155e-07
5370,4.340591111257348e-07
5371,2.1294170194878546e-07
5372,9.512432834589329e-08
5373,1.44828460305667e-07
5374,6.688373210748458e-08
5375,5.642930247033123e-07
5376,1.4427987964862676e-07
5377,4.675702319415523e-07
5378,2.972627471213039e-08
5379,3.3220610381419087e-07
5380,1.423612256052773e-07
5381,3.383702557713016e-07
5382,1.0287150563383667e-07
5383,1.973067233612664e-07
5384,8.6744007184722e-08
5385,1.1047118551084216e-07
5386,1.4181100871613417e-07
5387,4.90107284838409e-07
5388,2.688753031376727e-07
5389,4.885665972230774e-08
5390,1.407725873258123e-07
5391,7.181313704417353e-08
5392,1.310831280954361e-07
5393,6.442363396472635e-07
5394,3.0920268214082847e-07
5395,1.34810866779806e-07
5396,2.2179614960803148e-07
5397,1.6181990470963777e-07
5398,5.899414120315392e-07
5399,6.241959589174565e-07
5400,7.64754556665885e-08
5401,6.202828830189519e-07
5402,2.0404186472477703e-07
5403,1.2178588183030124e-07
5404,1.2881232134341937e-07
5405,1.4753932789647487e-07
5406,8.02632381993765e-08
5407,3.8451945289884233e-07
5408,3.390537635379269e-07
5409,8.783696722299837e-08
5410,1.0184283813951154e-07
5411,2.818156106901361e-07
5412,1.8059287641059356e-07
5413,3.387339453297473e-07
5414,3.2577420995662456e-07
5415,2.9404494030736743e-07
5416,4.0477777567426755e-08
5417,3.7199185772433916e-07
5418,1.58561069382235e-07
5419,3.347692682712629e-07
5420,1.0433095558931377e-07
5421,1.1120192876514856e-07
5422,1.2514358038624238e-07
5423,3.3336266994861566e-07
5424,8.006539475838451e-08
5425,1.410270188189483e-07
5426,7.462326716173318e-08
5427,2.194714841052612e-07
5428,1.771815861524939e-07
5429,1.3783915706745006e-07
5430,4.686155363852392e-07
5431,7.925924422675856e-08
5432,6.921378805438589e-08
5433,6.707526149407367e-08
5434,6.739727272877109e-07
5435,1.0819553376752653e-07
5436,1.9223143623115337e-07
5437,5.347322423581575e-07
5438,2.8787470789548304e-07
5439,4.480257392753184e-07
5440,3.459436220881394e-08
5441,1.9440377828435194e-07
5442,3.3433785952601204e-07
5443,3.098350286643598e-07
5444,2.655630697848848e-07
5445,1.9145245959195632e-07
5446,3.7256114609536196e-07
5447,4.1035332566155344e-07
5448,1.9493841500876467e-07
5449,6.469506777387179e-08
5450,3.3905190097088444e-08
5451,1.3844607365583836e-07
5452,1.088168282519506e-07
5453,3.500659998362666e-08
5454,7.203296616514018e-08
5455,1.5921085048401045e-07
5456,4.893469584756265e-07
5457,1.6110098035212188e-07
5458,6.152896719492459e-07
5459,1.7407933688467573e-07
5460,8.184199638461635e-08
5461,1.998792405597381e-07
5462,2.8288744039382934e-07
5463,1.1855864963243819e-07
5464,2.4276923167397905e-07
5465,2.9146307268173856e-07
5466,2.2291457761850595e-07
5467,1.0568232072893432e-07
5468,2.618994381217003e-07
5469,1.6868883971001783e-07
5470,1.2600866980337122e-07
5471,2.5296399482423007e-07
5472,3.5365667699002446e-07
5473,1.0444663232724113e-07
5474,1.8315943987697758e-07
5475,1.7189804731100134e-07
5476,1.0974493168381677e-07
5477,5.134107874823091e-07
5478,3.0320462048731123e-07
5479,1.5508861330960838e-07
5480,3.326697223381864e-08
5481,1.4758023739391494e-07
5482,6.003386043419999e-07
5483,4.4640578915022056e-07
5484,3.822776369275998e-07
5485,7.94177616697632e-08
