,trajectory,DG,next step rate,step name
83,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
84,..........+..........,0.0,2.507905e+06,on_nucleation-11
85,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
86,..........+..........,0.0,3.134882e+06,off_nucleation-4
87,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
88,..........+..........,0.0,3.134882e+06,off_nucleation-1
89,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
90,..........+..........,0.0,3.134882e+06,off_nucleation-9
91,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
92,..........+..........,0.0,3.134882e+06,off_nucleation-7
93,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
94,..........+..........,0.0,3.134882e+06,off_nucleation-3
95,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
96,..........+..........,0.0,2.507905e+06,on_nucleation-10
97,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
98,..........+..........,0.0,3.134882e+06,off_nucleation-8
99,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
100,..........+..........,0.0,3.134882e+06,off_nucleation-2
101,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
102,..........+..........,0.0,2.507905e+06,on_nucleation-12
103,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
104,..........+..........,0.0,3.134882e+06,off_nucleation-3
105,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
106,..........+..........,0.0,2.507905e+06,on_nucleation-18
107,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
108,..........+..........,0.0,2.507905e+06,on_nucleation-14
109,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
110,..........+..........,0.0,3.134882e+06,off_nucleation-1
111,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
112,..........+..........,0.0,2.507905e+06,on_nucleation-19
113,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
114,..........+..........,0.0,3.134882e+06,off_nucleation-9
115,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
116,..........+..........,0.0,2.507905e+06,on_nucleation-19
117,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
118,..........+..........,0.0,3.134882e+06,off_nucleation-5
119,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
120,..........+..........,0.0,2.507905e+06,on_nucleation-15
121,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
122,..........+..........,0.0,3.134882e+06,off_nucleation-3
123,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
124,..........+..........,0.0,3.134882e+06,off_nucleation-3
125,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
126,..........+..........,0.0,2.507905e+06,on_nucleation-14
127,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
128,..........+..........,0.0,3.134882e+06,off_nucleation-3
129,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
130,..........+..........,0.0,3.134882e+06,off_nucleation-2
131,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
132,..........+..........,0.0,3.134882e+06,off_nucleation-2
133,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
134,..........+..........,0.0,3.134882e+06,off_nucleation-9
135,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
136,..........+..........,0.0,3.134882e+06,off_nucleation-8
137,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
138,..........+..........,0.0,3.134882e+06,off_nucleation-7
139,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
140,..........+..........,0.0,3.134882e+06,off_nucleation-3
141,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
142,..........+..........,0.0,3.134882e+06,off_nucleation-2
143,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
144,..........+..........,0.0,2.507905e+06,on_nucleation-19
145,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
146,..........+..........,0.0,3.134882e+06,off_nucleation-5
147,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
148,..........+..........,0.0,3.134882e+06,off_nucleation-3
149,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
150,..........+..........,0.0,2.507905e+06,on_nucleation-19
151,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
152,..........+..........,0.0,3.134882e+06,off_nucleation-5
153,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
154,..........+..........,0.0,3.134882e+06,off_nucleation-5
155,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
156,..........+..........,0.0,2.507905e+06,on_nucleation-18
157,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
158,..........+..........,0.0,3.134882e+06,off_nucleation-0
159,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
160,..........+..........,0.0,2.507905e+06,on_nucleation-13
161,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
162,..........+..........,0.0,2.507905e+06,on_nucleation-17
163,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
164,..........+..........,0.0,2.507905e+06,on_nucleation-19
165,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
166,..........+..........,0.0,2.507905e+06,on_nucleation-10
167,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
168,..........+..........,0.0,3.134882e+06,off_nucleation-2
169,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
170,..........+..........,0.0,3.134882e+06,off_nucleation-4
171,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
172,..........+..........,0.0,3.134882e+06,off_nucleation-1
173,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
174,..........+..........,0.0,2.507905e+06,on_nucleation-11
175,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
176,..........+..........,0.0,3.134882e+06,off_nucleation-5
177,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
178,..........+..........,0.0,2.507905e+06,on_nucleation-16
179,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
180,..........+..........,0.0,2.507905e+06,on_nucleation-11
181,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
182,..........+..........,0.0,2.507905e+06,on_nucleation-12
183,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
184,..........+..........,0.0,2.507905e+06,on_nucleation-13
185,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
186,..........+..........,0.0,3.134882e+06,off_nucleation-3
187,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
188,..........+..........,0.0,2.507905e+06,on_nucleation-14
189,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
190,..........+..........,0.0,3.134882e+06,off_nucleation-1
191,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
192,..........+..........,0.0,2.507905e+06,on_nucleation-10
193,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
194,..........+..........,0.0,3.134882e+06,off_nucleation-8
195,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
196,..........+..........,0.0,2.507905e+06,on_nucleation-16
197,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
198,..........+..........,0.0,3.134882e+06,off_nucleation-7
199,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
200,..........+..........,0.0,2.507905e+06,on_nucleation-14
201,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
202,..........+..........,0.0,3.134882e+06,off_nucleation-7
203,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
204,..........+..........,0.0,3.134882e+06,off_nucleation-2
205,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
206,..........+..........,0.0,2.507905e+06,on_nucleation-16
207,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
208,..........+..........,0.0,2.507905e+06,on_nucleation-13
209,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
210,..........+..........,0.0,2.507905e+06,on_nucleation-13
211,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
212,..........+..........,0.0,3.134882e+06,off_nucleation-5
213,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
214,..........+..........,0.0,2.507905e+06,on_nucleation-18
215,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
216,..........+..........,0.0,2.507905e+06,on_nucleation-11
217,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
218,..........+..........,0.0,3.134882e+06,off_nucleation-1
219,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
220,..........+..........,0.0,3.134882e+06,off_nucleation-0
221,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
222,..........+..........,0.0,2.507905e+06,on_nucleation-19
223,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
224,..........+..........,0.0,3.134882e+06,off_nucleation-7
225,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
226,..........+..........,0.0,2.507905e+06,on_nucleation-12
227,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
228,..........+..........,0.0,3.134882e+06,off_nucleation-4
229,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
230,..........+..........,0.0,3.134882e+06,off_nucleation-8
231,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
232,..........+..........,0.0,2.507905e+06,on_nucleation-11
233,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
234,..........+..........,0.0,2.507905e+06,on_nucleation-11
235,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
236,..........+..........,0.0,2.507905e+06,on_nucleation-18
237,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
238,..........+..........,0.0,2.507905e+06,on_nucleation-16
239,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
240,..........+..........,0.0,3.134882e+06,off_nucleation-8
241,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
242,..........+..........,0.0,3.134882e+06,off_nucleation-9
243,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
244,..........+..........,0.0,3.134882e+06,off_nucleation-3
245,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
246,..........+..........,0.0,3.134882e+06,off_nucleation-9
247,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
248,..........+..........,0.0,3.134882e+06,off_nucleation-6
249,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
250,..........+..........,0.0,3.134882e+06,off_nucleation-2
251,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
252,..........+..........,0.0,2.507905e+06,on_nucleation-16
253,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
254,..........+..........,0.0,3.134882e+06,off_nucleation-4
255,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
256,..........+..........,0.0,2.507905e+06,on_nucleation-12
257,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
258,..........+..........,0.0,3.134882e+06,off_nucleation-1
259,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
260,..........+..........,0.0,2.507905e+06,on_nucleation-15
261,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
262,..........+..........,0.0,3.134882e+06,off_nucleation-0
263,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
264,..........+..........,0.0,3.134882e+06,off_nucleation-6
265,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
266,..........+..........,0.0,2.507905e+06,on_nucleation-19
267,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
268,..........+..........,0.0,2.507905e+06,on_nucleation-15
269,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
270,..........+..........,0.0,2.507905e+06,on_nucleation-19
271,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
272,..........+..........,0.0,3.134882e+06,off_nucleation-2
273,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
274,..........+..........,0.0,2.507905e+06,on_nucleation-12
275,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
276,..........+..........,0.0,2.507905e+06,on_nucleation-14
277,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
278,..........+..........,0.0,2.507905e+06,on_nucleation-10
279,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
280,..........+..........,0.0,3.134882e+06,off_nucleation-2
281,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
282,..........+..........,0.0,3.134882e+06,off_nucleation-4
283,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
284,..........+..........,0.0,3.134882e+06,off_nucleation-1
285,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
286,..........+..........,0.0,2.507905e+06,on_nucleation-16
287,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
288,..........+..........,0.0,3.134882e+06,off_nucleation-4
289,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
290,..........+..........,0.0,2.507905e+06,on_nucleation-10
291,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
292,..........+..........,0.0,3.134882e+06,off_nucleation-8
293,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
294,..........+..........,0.0,3.134882e+06,off_nucleation-2
295,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
296,..........+..........,0.0,3.134882e+06,off_nucleation-6
297,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
298,..........+..........,0.0,2.507905e+06,on_nucleation-17
299,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
300,..........+..........,0.0,2.507905e+06,on_nucleation-13
301,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
302,..........+..........,0.0,3.134882e+06,off_nucleation-1
303,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
304,..........+..........,0.0,3.134882e+06,off_nucleation-7
305,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
306,..........+..........,0.0,2.507905e+06,on_nucleation-12
307,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
308,..........+..........,0.0,2.507905e+06,on_nucleation-15
309,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
310,..........+..........,0.0,2.507905e+06,on_nucleation-17
311,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
312,..........+..........,0.0,3.134882e+06,off_nucleation-9
313,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
314,..........+..........,0.0,3.134882e+06,off_nucleation-6
315,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
316,..........+..........,0.0,2.507905e+06,on_nucleation-12
317,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
318,..........+..........,0.0,3.134882e+06,off_nucleation-9
319,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
320,..........+..........,0.0,2.507905e+06,on_nucleation-16
321,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
322,..........+..........,0.0,2.507905e+06,on_nucleation-13
323,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
324,..........+..........,0.0,2.507905e+06,on_nucleation-12
325,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
326,..........+..........,0.0,3.134882e+06,off_nucleation-1
327,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
328,..........+..........,0.0,2.507905e+06,on_nucleation-16
329,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
330,..........+..........,0.0,3.134882e+06,off_nucleation-2
331,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
332,..........+..........,0.0,2.507905e+06,on_nucleation-10
333,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
334,..........+..........,0.0,3.134882e+06,off_nucleation-5
335,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
336,..........+..........,0.0,3.134882e+06,off_nucleation-2
337,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
338,..........+..........,0.0,3.134882e+06,off_nucleation-3
339,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
340,..........+..........,0.0,2.507905e+06,on_nucleation-16
341,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
342,..........+..........,0.0,2.507905e+06,on_nucleation-18
343,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
344,..........+..........,0.0,3.134882e+06,off_nucleation-0
345,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
346,..........+..........,0.0,3.134882e+06,off_nucleation-4
347,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
348,..........+..........,0.0,2.507905e+06,on_nucleation-18
349,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
350,..........+..........,0.0,3.134882e+06,off_nucleation-6
351,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
352,..........+..........,0.0,2.507905e+06,on_nucleation-14
353,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
354,..........+..........,0.0,3.134882e+06,off_nucleation-8
355,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
356,..........+..........,0.0,3.134882e+06,off_nucleation-8
357,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
358,..........+..........,0.0,3.134882e+06,off_nucleation-2
359,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
360,..........+..........,0.0,3.134882e+06,off_nucleation-6
361,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
362,..........+..........,0.0,2.507905e+06,on_nucleation-13
363,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
364,..........+..........,0.0,2.507905e+06,on_nucleation-18
365,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
366,..........+..........,0.0,2.507905e+06,on_nucleation-17
367,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
368,..........+..........,0.0,2.507905e+06,on_nucleation-15
369,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
370,..........+..........,0.0,3.134882e+06,off_nucleation-1
371,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
372,..........+..........,0.0,3.134882e+06,off_nucleation-1
373,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
374,..........+..........,0.0,3.134882e+06,off_nucleation-4
375,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
376,..........+..........,0.0,2.507905e+06,on_nucleation-12
377,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
378,..........+..........,0.0,2.507905e+06,on_nucleation-13
379,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
380,..........+..........,0.0,2.507905e+06,on_nucleation-19
381,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
382,..........+..........,0.0,2.507905e+06,on_nucleation-13
383,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
384,..........+..........,0.0,2.507905e+06,on_nucleation-14
385,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
386,..........+..........,0.0,2.507905e+06,on_nucleation-16
387,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
388,..........+..........,0.0,2.507905e+06,on_nucleation-12
389,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
390,..........+..........,0.0,2.507905e+06,on_nucleation-10
391,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
392,..........+..........,0.0,3.134882e+06,off_nucleation-7
393,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
394,..........+..........,0.0,3.134882e+06,off_nucleation-7
395,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
396,..........+..........,0.0,3.134882e+06,off_nucleation-1
397,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
398,..........+..........,0.0,2.507905e+06,on_nucleation-18
399,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
400,..........+..........,0.0,3.134882e+06,off_nucleation-2
401,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
402,..........+..........,0.0,2.507905e+06,on_nucleation-12
403,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
404,..........+..........,0.0,3.134882e+06,off_nucleation-1
405,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
406,..........+..........,0.0,3.134882e+06,off_nucleation-6
407,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
408,..........+..........,0.0,2.507905e+06,on_nucleation-12
409,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
410,..........+..........,0.0,3.134882e+06,off_nucleation-7
411,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
412,..........+..........,0.0,2.507905e+06,on_nucleation-12
413,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
414,..........+..........,0.0,2.507905e+06,on_nucleation-16
415,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
416,..........+..........,0.0,2.507905e+06,on_nucleation-12
417,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
418,..........+..........,0.0,2.507905e+06,on_nucleation-10
419,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
